EmpID,Title,ManagerKey,BusinessUnit,Department,Division,JobFunction,EmployeeType,Classification,PayZone,State,Gender,Ethnicity,AgeBand,AgeBandSort,TenureBand,TenureBandSort,TenureYears,Performance,Rating,StartDate,ExitDate,Status,SourceStatus,StatusCheck,LeaverReason,LeaverGroup,EarlyLeaver
3884,IT Support,M457,CCDR,IT/IS,Engineers,Engineer,Full-Time,Temporary,Zone B,MA,Female,Black,35-44,2,3-5 years,3,4.507,Fully Meets,3,2019-02-02,,Employed,Active,Agrees with dates,,,No
3885,Sr. Network Engineer,M458,EW,IT/IS,Engineers,Engineer,Full-Time,Part-Time,Zone B,CT,Female,Black,55+,4,1-2 years,1,1.659,Fully Meets,3,2021-12-08,,Employed,Active,Agrees with dates,,,No
3886,Sr. Network Engineer,M459,MSC,IT/IS,Wireless,Technician,Part-Time,Temporary,Zone B,CT,Male,Other,45-54,3,3-5 years,3,4.816,Fully Meets,3,2018-10-12,,Employed,Active,Agrees with dates,,,No
3887,Sr. Network Engineer,M460,NEL,IT/IS,General - Con,Flagger,Contract,Temporary,Zone B,CT,Male,White,55+,4,1-2 years,1,1.062,Exceeds,3,2022-04-22,2023-05-15,Left,Leave of Absence,Contradicts dates,Retirement,Retirement,No
3888,Principal Data Architect,M461,PL,IT/IS,Engineers,Engineer,Full-Time,Full-Time,Zone B,MA,Female,Other,35-44,2,Under 1 year,0,0.838,Fully Meets,3,2021-09-05,2022-07-08,Left,Leave of Absence,Contradicts dates,Retirement,Retirement,Yes
3889,Network Engineer,M462,TNS,Executive Office,General - Con,Foreman,Contract,Part-Time,Zone B,MA,Male,Black,35-44,2,Under 1 year,0,0.151,Fully Meets,3,2022-09-05,2022-10-30,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3890,Network Engineer,M463,WBL,IT/IS,General - Con,Foreman,Full-Time,Temporary,Zone B,MA,Male,Asian,Under 25,0,Under 1 year,0,0.767,Fully Meets,3,2022-07-19,2023-04-25,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3891,Network Engineer,M464,BPC,IT/IS,Engineers,Engineer,Full-Time,Temporary,Zone C,MA,Male,Other,55+,4,1-2 years,1,1.196,Fully Meets,3,2022-05-26,,Employed,Active,Agrees with dates,,,No
3892,Network Engineer,M465,CCDR,IT/IS,Engineers,Principal,Full-Time,Full-Time,Zone A,MA,Male,Hispanic,45-54,3,Under 1 year,0,0.764,Fully Meets,3,2022-10-31,,Employed,Active,Agrees with dates,,,No
3893,IT Support,M466,EW,IT/IS,General - Con,Laborer,Full-Time,Part-Time,Zone B,MA,Female,Asian,55+,4,Under 1 year,0,0.35,Fully Meets,3,2023-03-22,2023-07-28,Left,Active,Contradicts dates,Involuntary,Involuntary,Yes
3894,IT Support,M467,MSC,IT/IS,Aerial,Lineman,Full-Time,Full-Time,Zone A,MA,Female,Black,55+,4,Under 1 year,0,0.189,Fully Meets,3,2023-05-29,,Employed,Active,Agrees with dates,,,No
3895,IT Support,M468,NEL,IT/IS,Splicing,Tester,Full-Time,Full-Time,Zone C,MA,Female,Other,55+,4,1-2 years,1,1.541,Fully Meets,3,2020-02-23,2021-09-08,Left,Active,Contradicts dates,Retirement,Retirement,No
3896,IT Support,M469,PL,IT/IS,Engineers,Project Manager,Part-Time,Temporary,Zone B,MA,Female,Other,35-44,2,2-3 years,2,2.908,Fully Meets,3,2019-08-13,2022-07-10,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3897,Sr. Network Engineer,M470,NEL,IT/IS,Aerial,Project Manager,Part-Time,Part-Time,Zone A,CT,Female,Black,55+,4,2-3 years,2,2.472,Fully Meets,3,2019-03-25,2021-09-13,Left,Active,Contradicts dates,Retirement,Retirement,No
3898,Sr. Network Engineer,M471,PL,IT/IS,General - Con,Lineman,Part-Time,Temporary,Zone C,CT,Male,Asian,55+,4,3-5 years,3,4.162,Fully Meets,3,2018-12-14,2023-02-11,Left,Leave of Absence,Contradicts dates,Retirement,Retirement,No
3899,Sr. Network Engineer,M472,BPC,IT/IS,Engineers,Engineer,Contract,Part-Time,Zone B,CT,Female,Other,55+,4,Under 1 year,0,0.485,Fully Meets,3,2021-03-07,2021-08-31,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,Yes
3900,Principal Data Architect,M473,CCDR,IT/IS,Field Operations,Field Technician,Contract,Full-Time,Zone C,MA,Female,Asian,25-34,1,Under 1 year,0,0.14,Fully Meets,3,2023-06-16,,Employed,Active,Agrees with dates,,,No
3901,Network Engineer,M474,EW,Executive Office,Project Management - Eng,Project Manager,Part-Time,Temporary,Zone A,MA,Male,Hispanic,35-44,2,2-3 years,2,2.133,Fully Meets,3,2021-06-18,,Employed,Active,Agrees with dates,,,No
3902,Network Engineer,M475,MSC,Executive Office,Wireline Construction,Groundman,Contract,Temporary,Zone B,MA,Male,Black,55+,4,Under 1 year,0,0.068,Fully Meets,3,2023-05-22,2023-06-16,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3903,Network Engineer,M476,TNS,IT/IS,Field Operations,Driver,Full-Time,Full-Time,Zone A,MA,Male,Hispanic,25-34,1,3-5 years,3,4.23,Fully Meets,3,2019-05-14,,Employed,Active,Agrees with dates,,,No
3904,Network Engineer,M477,PYZ,IT/IS,Engineers,Engineer,Contract,Part-Time,Zone A,MA,Male,Asian,45-54,3,2-3 years,2,2.606,Fully Meets,3,2020-12-27,,Employed,Active,Agrees with dates,,,No
3905,Network Engineer,M478,WBL,IT/IS,Billable Consultants,Engineer,Full-Time,Full-Time,Zone A,MA,Female,Black,55+,4,1-2 years,1,1.503,Fully Meets,3,2020-08-04,2022-02-04,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3906,IT Support,M479,NEL,IT/IS,Wireline Construction,Splicer,Contract,Temporary,Zone C,MA,Female,Other,45-54,3,2-3 years,2,2.946,Fully Meets,3,2020-08-25,,Employed,Active,Agrees with dates,,,No
3907,IT Support,M480,PL,IT/IS,Engineers,Director,Full-Time,Temporary,Zone A,MA,Female,White,55+,4,1-2 years,1,1.446,Fully Meets,3,2022-02-24,,Employed,Active,Agrees with dates,,,No
3908,IT Support,M481,BPC,IT/IS,Splicing,Splicer,Part-Time,Temporary,Zone C,MA,Female,Black,35-44,2,1-2 years,1,1.624,Needs Improvement,3,2019-08-06,2021-03-21,Left,Active,Contradicts dates,Resignation,Voluntary,No
3909,IT Support,M482,CCDR,IT/IS,General - Eng,Administrative,Part-Time,Part-Time,Zone C,MA,Female,Other,55+,4,Under 1 year,0,0.148,Needs Improvement,3,2021-08-01,2021-09-24,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3910,Sr. Network Engineer,M483,WBL,IT/IS,Wireless,Technician,Part-Time,Part-Time,Zone A,MA,Female,White,25-34,1,Under 1 year,0,0.528,Needs Improvement,3,2022-07-13,2023-01-22,Left,Active,Contradicts dates,Voluntary,Voluntary,Yes
3911,Sr. Network Engineer,M484,NEL,IT/IS,Splicing,Splicer,Full-Time,Part-Time,Zone A,CT,Male,White,55+,4,2-3 years,2,2.19,Fully Meets,3,2021-05-28,,Employed,Active,Agrees with dates,,,No
3912,Sr. Network Engineer,M485,PL,IT/IS,General - Con,Foreman,Part-Time,Full-Time,Zone C,CT,Male,Hispanic,55+,4,Under 1 year,0,0.537,Needs Improvement,3,2020-07-06,2021-01-18,Left,Leave of Absence,Contradicts dates,Involuntary,Involuntary,Yes
3913,Sr. Network Engineer,M486,BPC,IT/IS,Project Management - Con,Purchasing,Full-Time,Part-Time,Zone A,MA,Female,White,55+,4,2-3 years,2,2.398,Fully Meets,3,2020-01-14,2022-06-08,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,No
3914,Network Engineer,M487,SVG,Executive Office,Engineers,Project Manager,Contract,Temporary,Zone C,MA,Male,Other,55+,4,Under 1 year,0,0.986,Exceeds,3,2020-02-04,2021-01-29,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3915,Network Engineer,M488,TNS,IT/IS,Field Operations,Foreman,Contract,Part-Time,Zone B,MA,Male,Other,25-34,1,Under 1 year,0,0.939,Fully Meets,3,2022-08-28,,Employed,Active,Agrees with dates,,,No
3916,Network Engineer,M489,WBL,IT/IS,Project Management - Con,Coordinator,Part-Time,Temporary,Zone C,MA,Male,Other,55+,4,1-2 years,1,1.109,Fully Meets,3,2022-06-27,,Employed,Active,Agrees with dates,,,No
3917,Network Engineer,M490,PYZ,IT/IS,General - Con,Technician,Part-Time,Full-Time,Zone C,MA,Female,Black,25-34,1,3-5 years,3,3.28,Exceeds,3,2019-12-19,2023-03-31,Left,Active,Contradicts dates,Retirement,Retirement,No
3918,Network Engineer,M491,WBL,IT/IS,Field Operations,Laborer,Contract,Full-Time,Zone A,MA,Female,Asian,55+,4,2-3 years,2,2.502,Fully Meets,3,2020-09-24,2023-03-27,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3919,IT Support,M492,NEL,IT/IS,Field Operations,Tower Hand,Contract,Full-Time,Zone C,MA,Female,Asian,55+,4,Under 1 year,0,0.085,Fully Meets,3,2023-07-06,,Employed,Active,Agrees with dates,,,No
3920,IT Support,M493,PL,IT/IS,Field Operations,Laborer,Full-Time,Part-Time,Zone A,MA,Female,Other,55+,4,1-2 years,1,1.689,Fully Meets,3,2021-04-11,2022-12-19,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3921,IT Support,M494,BPC,IT/IS,Splicing,Splicer,Contract,Part-Time,Zone A,MA,Female,Other,55+,4,2-3 years,2,2.42,Fully Meets,3,2020-02-12,2022-07-15,Left,Active,Contradicts dates,Retirement,Retirement,No
3922,IT Support,M495,CCDR,IT/IS,General - Con,Lineman,Part-Time,Full-Time,Zone A,MA,Female,White,25-34,1,3-5 years,3,4.613,Fully Meets,3,2018-12-25,,Employed,Active,Agrees with dates,,,No
3923,Sr. Network Engineer,M496,WBL,IT/IS,Aerial,Foreman,Full-Time,Part-Time,Zone C,MA,Female,Hispanic,55+,4,1-2 years,1,1.481,Exceeds,3,2021-12-25,2023-06-19,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3924,Sr. Network Engineer,M497,NEL,IT/IS,General - Con,Technician,Full-Time,Full-Time,Zone B,CT,Male,Other,25-34,1,2-3 years,2,2.207,Fully Meets,3,2021-05-22,,Employed,Active,Agrees with dates,,,No
3925,Sr. Network Engineer,M498,PL,IT/IS,General - Sga,Vp,Contract,Part-Time,Zone C,MA,Male,Hispanic,55+,4,2-3 years,2,2.533,Fully Meets,3,2020-05-03,2022-11-14,Left,Leave of Absence,Contradicts dates,Resignation,Voluntary,No
3926,Sr. Network Engineer,M499,BPC,IT/IS,Wireless,Supervisor,Full-Time,Full-Time,Zone C,MA,Female,Hispanic,55+,4,3-5 years,3,4.438,Needs Improvement,3,2019-02-27,,Employed,Active,Agrees with dates,,,No
3927,Network Engineer,M500,SVG,Executive Office,Aerial,Lineman,Contract,Temporary,Zone C,MA,Male,Other,35-44,2,2-3 years,2,2.01,Fully Meets,3,2020-03-01,2022-03-05,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3928,Network Engineer,M501,TNS,IT/IS,General - Con,Laborer,Full-Time,Temporary,Zone A,MA,Male,White,55+,4,Under 1 year,0,0.723,Fully Meets,3,2021-01-27,2021-10-18,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3929,Network Engineer,M502,WBL,IT/IS,Wireline Construction,Clerk,Contract,Part-Time,Zone C,MA,Female,Asian,45-54,3,Under 1 year,0,0.099,Fully Meets,3,2023-06-18,2023-07-24,Left,Active,Contradicts dates,Resignation,Voluntary,Yes
3930,Network Engineer,M503,BPC,IT/IS,General - Con,Helper,Contract,Part-Time,Zone A,MA,Female,Asian,35-44,2,3-5 years,3,3.699,Fully Meets,3,2019-11-24,,Employed,Active,Agrees with dates,,,No
3931,Network Engineer,M504,CCDR,IT/IS,Engineers,Drafter,Part-Time,Temporary,Zone A,MA,Male,Black,55+,4,1-2 years,1,1.864,Fully Meets,3,2021-09-24,,Employed,Active,Agrees with dates,,,No
3932,IT Support,M505,EW,IT/IS,General - Eng,Billing,Contract,Full-Time,Zone B,MA,Female,Black,55+,4,Under 1 year,0,0.969,Fully Meets,3,2022-08-17,,Employed,Active,Agrees with dates,,,No
3933,IT Support,M506,MSC,IT/IS,Engineers,Engineer,Contract,Part-Time,Zone A,MA,Female,White,55+,4,Under 1 year,0,0.301,Fully Meets,3,2023-04-18,,Employed,Active,Agrees with dates,,,No
3934,IT Support,M507,NEL,IT/IS,Executive,Vp,Full-Time,Temporary,Zone C,MA,Female,Asian,35-44,2,2-3 years,2,2.075,Fully Meets,3,2020-04-15,2022-05-13,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3935,IT Support,M508,PL,IT/IS,Aerial,Lineman,Full-Time,Full-Time,Zone C,MA,Male,White,25-34,1,2-3 years,2,2.612,Fully Meets,3,2020-12-25,,Employed,Active,Agrees with dates,,,No
3936,Enterprise Architect,M509,MSC,IT/IS,General - Sga,Director,Full-Time,Temporary,Zone B,CT,Male,Other,25-34,1,Under 1 year,0,0.778,Fully Meets,3,2022-07-21,2023-05-01,Left,Terminated for Cause,Agrees with dates,Involuntary,Involuntary,Yes
3937,Database Administrator,M510,EW,IT/IS,Field Operations,Laborer,Contract,Part-Time,Zone C,MA,Male,White,55+,4,Under 1 year,0,0.753,Fully Meets,3,2022-11-04,,Employed,Active,Agrees with dates,,,No
3938,Data Analyst,M511,BPC,IT/IS,Field Operations,Tower Hand,Part-Time,Temporary,Zone B,MA,Female,Hispanic,55+,4,3-5 years,3,3.294,Fully Meets,3,2020-04-20,,Employed,Active,Agrees with dates,,,No
3939,Data Analyst,M512,CCDR,IT/IS,General - Con,Foreman,Part-Time,Part-Time,Zone A,TX,Male,Black,25-34,1,3-5 years,3,3.918,Fully Meets,3,2019-09-05,,Employed,Active,Agrees with dates,,,No
3940,Sr. DBA,M513,EW,IT/IS,General - Con,Technician,Contract,Full-Time,Zone B,MA,Male,Other,55+,4,3-5 years,3,3.986,Fully Meets,3,2019-08-11,,Employed,Active,Agrees with dates,,,No
3941,Data Analyst,M514,BPC,IT/IS,Field Operations,Laborer,Full-Time,Temporary,Zone B,MA,Male,White,35-44,2,3-5 years,3,4.753,Fully Meets,3,2018-11-04,,Employed,Active,Agrees with dates,,,No
3942,Principal Data Architect,M515,PYZ,IT/IS,Catv,Laborer,Contract,Temporary,Zone B,MA,Female,Asian,55+,4,3-5 years,3,3.132,PIP,3,2018-11-04,2021-12-22,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
3943,Data Analyst,M516,NEL,IT/IS,General - Eng,Administrative,Part-Time,Part-Time,Zone A,MA,Male,Black,45-54,3,1-2 years,1,1.996,Fully Meets,3,2019-07-27,2021-07-25,Left,Voluntarily Terminated,Agrees with dates,Resignation,Voluntary,No
3944,Data Analyst,M517,SVG,IT/IS,General - Sga,Administrator,Full-Time,Full-Time,Zone A,MA,Female,White,25-34,1,2-3 years,2,2.623,Fully Meets,3,2020-12-21,,Employed,Active,Agrees with dates,,,No
3945,Data Analyst,M518,MSC,IT/IS,Engineers,Engineer,Full-Time,Temporary,Zone C,MA,Female,Black,25-34,1,1-2 years,1,1.032,PIP,3,2022-07-25,,Employed,Active,Agrees with dates,,,No
3946,Database Administrator,M519,NEL,IT/IS,Shop (Fleet),Technician,Contract,Temporary,Zone A,MA,Female,White,55+,4,3-5 years,3,4.142,Fully Meets,3,2019-06-15,,Employed,Active,Agrees with dates,,,No
3947,Database Administrator,M520,EW,IT/IS,Field Operations,Field Technician,Full-Time,Full-Time,Zone B,MA,Female,Hispanic,25-34,1,2-3 years,2,2.215,Fully Meets,3,2020-04-04,2022-06-22,Left,Terminated for Cause,Agrees with dates,Resignation,Voluntary,No
3948,Data Analyst,M521,MSC,IT/IS,Aerial,Foreman,Contract,Full-Time,Zone C,MA,Male,Hispanic,55+,4,Under 1 year,0,0.315,Fully Meets,3,2023-02-03,2023-05-29,Left,Voluntarily Terminated,Agrees with dates,Involuntary,Involuntary,Yes
3949,Sr. DBA,M522,SVG,IT/IS,General - Con,Laborer,Full-Time,Temporary,Zone A,MA,Female,White,25-34,1,Under 1 year,0,0.786,Fully Meets,3,2022-09-20,2023-07-04,Left,Future Start,Contradicts dates,Voluntary,Voluntary,Yes
3950,Database Administrator,M523,CCDR,IT/IS,Fielders,Engineer,Full-Time,Part-Time,Zone A,MA,Female,Hispanic,25-34,1,Under 1 year,0,0.068,Fully Meets,3,2023-07-12,,Employed,Active,Agrees with dates,,,No
3951,Database Administrator,M524,MSC,IT/IS,Wireline Construction,Groundman,Contract,Temporary,Zone A,MA,Female,Asian,55+,4,1-2 years,1,1.802,Fully Meets,3,2021-04-25,2023-02-12,Left,Terminated for Cause,Agrees with dates,Resignation,Voluntary,No
3952,Data Analyst,M525,EW,IT/IS,Finance & Accounting,Assistant,Full-Time,Full-Time,Zone A,MA,Male,Black,55+,4,2-3 years,2,2.398,Fully Meets,3,2021-03-13,,Employed,Active,Agrees with dates,,,No
3953,Data Analyst,M526,BPC,IT/IS,General - Eng,Engineer,Full-Time,Full-Time,Zone B,MA,Female,White,55+,4,1-2 years,1,1.971,Fully Meets,3,2021-08-16,,Employed,Active,Agrees with dates,,,No
3954,Database Administrator,M527,CCDR,IT/IS,General - Con,Flagger,Full-Time,Temporary,Zone B,MA,Female,Hispanic,55+,4,1-2 years,1,1.799,Fully Meets,3,2021-10-18,,Employed,Active,Agrees with dates,,,No
3955,Database Administrator,M528,SVG,IT/IS,Project Management - Con,Coordinator,Contract,Full-Time,Zone C,MA,Female,Hispanic,Under 25,0,3-5 years,3,3.077,Fully Meets,3,2020-02-16,2023-03-16,Left,Active,Contradicts dates,Resignation,Voluntary,No
3956,Database Administrator,M529,EW,IT/IS,General - Sga,Foreman,Contract,Temporary,Zone A,TX,Female,Black,25-34,1,3-5 years,3,3.584,Fully Meets,3,2019-08-07,2023-03-08,Left,Active,Contradicts dates,Retirement,Retirement,No
3957,Database Administrator,M530,MSC,IT/IS,Field Operations,Administration,Contract,Temporary,Zone C,TX,Female,Other,25-34,1,1-2 years,1,1.588,Fully Meets,3,2022-01-03,,Employed,Active,Agrees with dates,,,No
3958,Database Administrator,M531,TNS,IT/IS,Field Operations,Foreman,Part-Time,Full-Time,Zone C,TX,Female,Hispanic,45-54,3,2-3 years,2,2.869,PIP,3,2020-09-22,,Employed,Active,Agrees with dates,,,No
3959,Data Architect,M532,PYZ,IT/IS,General - Con,Foreman,Part-Time,Full-Time,Zone A,TX,Male,Hispanic,25-34,1,Under 1 year,0,0.671,Fully Meets,3,2022-11-11,2023-07-14,Left,Terminated for Cause,Agrees with dates,Resignation,Voluntary,Yes
3960,CIO,M533,WBL,IT/IS,Field Operations,Laborer,Part-Time,Full-Time,Zone A,TX,Male,White,55+,4,3-5 years,3,4.986,Fully Meets,3,2018-08-11,,Employed,Active,Agrees with dates,,,No
3961,BI Director,M534,NEL,IT/IS,Aerial,Lineman,Full-Time,Full-Time,Zone A,MA,Male,Black,45-54,3,Under 1 year,0,0.35,Fully Meets,3,2023-03-31,,Employed,Active,Agrees with dates,,,No
3962,Sr. DBA,M535,MSC,IT/IS,Aerial,Lineman,Contract,Part-Time,Zone B,MA,Female,Hispanic,25-34,1,2-3 years,2,2.407,Fully Meets,3,2021-03-10,,Employed,Active,Agrees with dates,,,No
3963,Sr. Accountant,M536,TNS,IT/IS,Field Operations,Foreman,Part-Time,Temporary,Zone B,MA,Female,Black,25-34,1,3-5 years,3,3.934,Fully Meets,3,2019-08-30,,Employed,Active,Agrees with dates,,,No
3964,Sr. Accountant,M537,PYZ,IT/IS,Aerial,Lineman,Part-Time,Temporary,Zone A,MA,Male,Black,Under 25,0,1-2 years,1,1.634,Exceeds,3,2021-06-07,2023-01-25,Left,Future Start,Contradicts dates,Involuntary,Involuntary,No
3965,Software Engineering Manager,M538,WBL,IT/IS,General - Con,Laborer,Contract,Part-Time,Zone B,MA,Female,Other,Under 25,0,3-5 years,3,3.288,Fully Meets,3,2020-04-22,,Employed,Active,Agrees with dates,,,No
3966,Software Engineer,M539,NEL,Software Engineering,Field Operations,Laborer,Contract,Part-Time,Zone A,MA,Female,Black,45-54,3,2-3 years,2,2.877,Fully Meets,3,2018-10-19,2021-09-04,Left,Future Start,Contradicts dates,Voluntary,Voluntary,No
3967,Data Analyst,M540,MSC,IT/IS,Finance & Accounting,Administration,Full-Time,Temporary,Zone A,MA,Female,Black,55+,4,2-3 years,2,2.133,Fully Meets,3,2018-12-03,2021-01-20,Left,Active,Contradicts dates,Involuntary,Involuntary,No
3968,Data Analyst,M541,NEL,IT/IS,Engineers,Engineer,Contract,Temporary,Zone B,MA,Female,Other,55+,4,2-3 years,2,2.456,Fully Meets,3,2021-02-20,,Employed,Active,Agrees with dates,,,No
3969,Database Administrator,M542,PL,IT/IS,Aerial,Lineman,Contract,Full-Time,Zone A,MA,Female,Asian,55+,4,2-3 years,2,2.549,Exceeds,3,2021-01-17,,Employed,Active,Agrees with dates,,,No
3970,Database Administrator,M543,PYZ,IT/IS,Field Operations,Foreman,Part-Time,Full-Time,Zone B,MA,Female,Other,55+,4,2-3 years,2,2.56,Exceeds,3,2020-10-04,2023-04-27,Left,Active,Contradicts dates,Voluntary,Voluntary,No
3971,Database Administrator,M544,SVG,IT/IS,General - Con,Technician,Part-Time,Temporary,Zone A,TX,Female,Other,55+,4,2-3 years,2,2.516,Fully Meets,3,2021-01-29,,Employed,Active,Agrees with dates,,,No
3972,Database Administrator,M545,TNS,IT/IS,General - Con,Foreman,Part-Time,Part-Time,Zone B,TX,Female,Black,55+,4,1-2 years,1,1.029,Fully Meets,3,2022-07-26,,Employed,Active,Agrees with dates,,,No
3973,Database Administrator,M546,WBL,IT/IS,Field Operations,Laborer,Part-Time,Temporary,Zone C,TX,Female,Hispanic,45-54,3,3-5 years,3,4.75,Exceeds,3,2018-09-21,2023-06-22,Left,Terminated for Cause,Agrees with dates,Resignation,Voluntary,No
3974,Data Architect,M547,BPC,IT/IS,General - Eng,Engineer,Part-Time,Full-Time,Zone C,TX,Male,Other,35-44,2,Under 1 year,0,0.539,Exceeds,3,2018-12-25,2019-07-10,Left,Terminated for Cause,Agrees with dates,Involuntary,Involuntary,Yes
3975,CIO,M548,CCDR,IT/IS,Field Operations,Technician,Part-Time,Temporary,Zone B,TX,Male,Asian,Under 25,0,1-2 years,1,1.892,Fully Meets,3,2020-11-03,2022-09-25,Left,Terminated for Cause,Agrees with dates,Voluntary,Voluntary,No
3976,Sr. DBA,M549,MSC,IT/IS,Field Operations,Laborer,Full-Time,Temporary,Zone C,MA,Female,White,25-34,1,1-2 years,1,1.788,Fully Meets,3,2021-10-22,,Employed,Active,Agrees with dates,,,No
3977,Sr. Accountant,M550,TNS,IT/IS,Wireline Construction,Apprentice,Full-Time,Full-Time,Zone A,MA,Female,Black,55+,4,3-5 years,3,4.942,Fully Meets,3,2018-08-27,,Employed,Active,Agrees with dates,,,No
3978,Sr. Accountant,M551,PYZ,IT/IS,General - Con,Laborer,Part-Time,Part-Time,Zone B,MA,Male,Asian,35-44,2,3-5 years,3,3.066,Fully Meets,3,2020-07-12,,Employed,Active,Agrees with dates,,,No
3979,Software Engineering Manager,M552,WBL,IT/IS,Technology / It,Controller,Contract,Temporary,Zone C,MA,Female,Black,55+,4,1-2 years,1,1.374,Fully Meets,3,2021-01-25,2022-06-11,Left,Future Start,Contradicts dates,Resignation,Voluntary,No
3980,Data Analyst,M553,PL,IT/IS,Project Management - Con,Project Manager,Full-Time,Full-Time,Zone C,MA,Female,White,45-54,3,3-5 years,3,3.236,Exceeds,3,2020-05-11,,Employed,Active,Agrees with dates,,,No
3981,Data Analyst,M554,BPC,IT/IS,Field Operations,Laborer,Full-Time,Temporary,Zone A,MA,Female,Black,55+,4,2-3 years,2,2.708,Fully Meets,3,2020-07-24,2023-04-09,Left,Active,Contradicts dates,Resignation,Voluntary,No
3982,Database Administrator,M555,CCDR,IT/IS,Aerial,Laborer,Part-Time,Part-Time,Zone B,MA,Female,Other,55+,4,Under 1 year,0,0.991,Needs Improvement,3,2022-08-09,,Employed,Active,Agrees with dates,,,No
